Anno,ISTAT_COD,PROVINCIA,COMUNE,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,PP,CS,altro,C,E,CdR,R.S.A.,COM.DOM.,COM.COM.,Macro,Rifiuto1,Rifiuto2,EER,TOTALE(Kg)
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,30,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,160213,30
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,471,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE non pericolosi,160214,471
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,41.700,3.182,,,17.758,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,62.640
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,156,,,12.154,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,12.310
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,3.485,,,12.300,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,15.785
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,10.069,,,32.963,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine non pericolosi",200128,43.032
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,262,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Solventi,Solventi,200113,262
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,517,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Acidi,Acidi,200114,517
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,779,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Pesticidi,Pesticidi,200119,779
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,183,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Detergenti,Detergenti contenenti sostanze pericolose,200129,183
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,18.928,,,2.826,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,21.754
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,37.730,,,74.177,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,111.907
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,500,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,500
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,1.191,,,3.114,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione pericolosi,160504,4.305
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,1.009,,,4.354,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione non pericolosi,160505,5.363
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,1.793.326,819.831,,2.924.443,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,5.537.600
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,125.520,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Imballaggi in legno,150103,125.520
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,2.431.950,40.011.192,4.880.488,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,47.323.630
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,3.106.690,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,3.106.690
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,1.027.238,696.697,,1.085.311,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,2.809.246
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,74.219,33.986,,248.103,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,356.308
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,14.280,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Alluminio,Imballaggi in alluminio,150104,14.280
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,5.161.576,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,5.161.576
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,279.935,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Carta e cartone",200101,279.935
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,33.260,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,"art.238,c.10,D.Lgs.152/06 - Rifiuti ingombranti avviato a recupero",200307,33.260
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,1.856.808,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,"art.238,c.10,D.Lgs.152/06 - Imballaggi in legno",150103,1.856.808
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,11.610,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,"art.238,c.10,D.Lgs.152/06 - Legno",200138,11.610
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,161.034,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,"art.238,c.10,D.Lgs.152/06 - Imballaggi in materiali ferrosi",150104,161.034
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,40,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,"art.238,c.10,D.Lgs.152/06 - Metalli ferrosi",200140,40
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,127.760,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (CARTA+PLASTICA+FERRO+ALLUMINIO+LEGNO),150106,127.760
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,254.194,5.851.054,908.138,,,127.074,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,7.140.460
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,18.956,528.032,176.027,,,14.205,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (VETRO+FERRO+ALLUMINIO),150106,737.220
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,3.293.914,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,"art.238,c.10,D.Lgs.152/06 - Imballaggi misti",150106,3.293.914
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,265.109,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,"art.238,c.10,D.Lgs.152/06 - Imballaggi in plastica",150102,265.109
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,586.270,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,586.270
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,1.053,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,"art.238,c.10,D.Lgs.152/06 - Cartucce e toner per stampa",080318,1.053
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,7.858,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,"art.238,c.10,D.Lgs.152/06 - Scarti vegetali derivanti dalla manutenzione del verde",200201,7.858
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,38.120,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,"art.238,c.10,D.Lgs.152/06 - Imballaggi in vetro",150107,38.120
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,437,,,16.435,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,BATTERIE,200133,16.872
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,4.225,,,13.540,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,17.765
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,41.622,26.508,,135.170,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,203.300
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,120.857,92.874,,118.443,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,332.174
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,572,,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati (Covid-19),Rifiuti urbani non differenziati (Covid-19),200301,572
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,2.400,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,UTENZE ND COMPLETAMENTE fuori servizio - Rifiuti urbani non differenziati,200301,2.400
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,891.620,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in carta e cartone,150101,891.620
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,75.710,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in legno,150103,75.710
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,223.681,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi misti,150106,223.681
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,59.370,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in plastica,150102,59.370
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,,,,,4.460,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,UTENZE ND COMPLETAMENTE fuori servizio - Imballaggi in vetro,150107,4.460
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,16.640,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Rifiuti da costruzione e demolizione,"Miscugli o scorie di cemento, mattoni, mattonelle e ceramiche. SOLO quelli classificati come Urbani, vale a dire provenienti dalla raccolta di rifiuti abbandonati su suolo pubblico",170107,16.640
2022,08036023,MO,Modena,08,036,023,"44,64384","10,91553",183.993,,,74.821,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Rifiuti da costruzione e demolizione,"Rifiuti misti dell'attività di costruzione e demolizione. SOLO quelli classificati come Urbani, vale a dire provenienti dalla raccolta di rifiuti abbandonati su suolo pubblico",170904,74.821
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,36.504,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,36.504
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,23.270,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,23.270
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,149,,,3.851,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,4.000
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,65.220,,,,10.103,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,75.323
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,10,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,10
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,9,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Cartucce e toner per stampa,080318,9
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,2.640,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,2.640
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,55,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,55
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,1.960,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,1.960
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,300,,,,336,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,636
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,200,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,200
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,219,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,219
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,18,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine non pericolosi",200128,18
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,55,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,55
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,3.158,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,3.158
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,38,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,38
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,31,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione pericolosi,160504,31
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,21,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione non pericolosi,160505,21
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,29.988,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,29.988
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,463.233,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,463.233
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,8.300,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,8.300
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,26.746,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,26.746
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,12.202,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,12.202
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,19.710,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,19.710
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,7.260,,,,1.596,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (VETRO+FERRO+ALLUMINIO),150106,8.856
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,1.830,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,1.830
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,495,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,BATTERIE,200133,495
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,15,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,15
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,1.451,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,1.451
2022,08036024,MO,Montecreto,08,036,024,"44,25994","10,73213",931,,,,,,3.361,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,3.361
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,59.320,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,59.320
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,3.718,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,3.718
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,65.670,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,65.670
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,27,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,27
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,83,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Cartucce e toner per stampa,080318,83
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,894,,3.369,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,4.263
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,166,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,166
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,1.909,,3.549,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,5.458
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,1.192.580,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,1.192.580
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,121.980,1.599,9.588,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,133.167
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,14.360,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,14.360
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,43.500,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Raccolta Comunale - Imballaggi in carta e cartone,150101,43.500
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,139.870,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,139.870
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,17.820,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (VETRO+FERRO+ALLUMINIO),150106,17.820
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,10.000,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,10.000
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,,147,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,147
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,7.799,346,1.954,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,10.099
2022,08036026,MO,Montese,08,036,026,"44,26727","10,92412",3.278,,17.102,636,3.394,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,21.132
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,420,,,,340,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,760
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,650,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,650
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,929,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,929
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,1.109,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine non pericolosi",200128,1.109
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,8,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Acidi,Acidi,200114,8
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,9,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Pesticidi,Pesticidi,200119,9
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,82,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,82
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,5.030,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,5.030
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,45,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,45
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,119,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione pericolosi,160504,119
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,39,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione non pericolosi,160505,39
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,554,11.082,,41.002,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,52.638
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,737.550,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,737.550
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,337,5.065,,28.359,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,33.761
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,,,,,13.870,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,13.870
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,44.340,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,44.340
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,4.680,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (VETRO+FERRO+ALLUMINIO),150106,4.680
2022,08036025,MO,Montefiorino,08,036,025,"44,34271","10,5965",2.095,,2.980,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,2.980
